  5.3050000e-003  5.3068409e-003  5.0000000e-004
  5.3068409e-003  5.3086818e-003  5.0000000e-004
  5.3086818e-003  5.3105227e-003  5.0000000e-004
  5.3105227e-003  5.3123636e-003  5.0000000e-004
  5.3123636e-003  5.3142045e-003  5.0000000e-004
  5.3142045e-003  5.3160455e-003  5.0000000e-004
  5.3160455e-003  5.3178864e-003  5.0000000e-004
  5.3178864e-003  5.3197273e-003  5.0000000e-004
  5.3197273e-003  5.3215682e-003  5.0000000e-004
  5.3215682e-003  5.3234091e-003  5.0000000e-004
  5.3234091e-003  5.3252500e-003  5.0000000e-004
  5.3252500e-003  5.3270909e-003  5.0000000e-004
  5.3270909e-003  5.3289318e-003  5.0000000e-004
  5.3289318e-003  5.3307727e-003  5.0000000e-004
  5.3307727e-003  5.3326136e-003  5.0000000e-004
  5.3326136e-003  5.3344545e-003  5.0000000e-004
  5.3344545e-003  5.3362955e-003  5.0000000e-004
  5.3362955e-003  5.3381364e-003  5.0000000e-004
  5.3381364e-003  5.3399773e-003  5.0000000e-004
  5.3399773e-003  5.3418182e-003  5.0000000e-004
  5.3418182e-003  5.3436591e-003  5.0000000e-004
  5.3436591e-003  5.3455000e-003  5.0000000e-004
  5.3455000e-003  5.3473409e-003  5.0000000e-004
  5.3473409e-003  5.3491818e-003  5.0000000e-004
  5.3491818e-003  5.3510227e-003  5.0000000e-004
  5.3510227e-003  5.3528636e-003  5.0000000e-004
  5.3528636e-003  5.3547045e-003  5.0000000e-004
  5.3547045e-003  5.3565455e-003  5.0000000e-004
  5.3565455e-003  5.3583864e-003  5.0000000e-004
  5.3583864e-003  5.3602273e-003  5.0000000e-004
  5.3602273e-003  5.3620682e-003  5.0000000e-004
  5.3620682e-003  5.3639091e-003  5.0000000e-004
  5.3639091e-003  5.3657500e-003  5.0000000e-004
  5.3657500e-003  5.3675909e-003  5.0000000e-004
  5.3675909e-003  5.3694318e-003  5.0000000e-004
  5.3694318e-003  5.3712727e-003  5.0000000e-004
  5.3712727e-003  5.3731136e-003  5.0000000e-004
  5.3731136e-003  5.3749545e-003  5.0000000e-004
  5.3749545e-003  5.3767955e-003  5.0000000e-004
  5.3767955e-003  5.3786364e-003  5.0000000e-004
  5.3786364e-003  5.3804773e-003  5.0000000e-004
  5.3804773e-003  5.3823182e-003  5.0000000e-004
  5.3823182e-003  5.3841591e-003  5.0000000e-004
  5.3841591e-003  5.3860000e-003  5.0000000e-004
  5.3860000e-003  5.3878409e-003  5.0000000e-004
  5.3878409e-003  5.3896818e-003  5.0000000e-004
  5.3896818e-003  5.3915227e-003  5.0000000e-004
  5.3915227e-003  5.3933636e-003  5.0000000e-004
  5.3933636e-003  5.3952045e-003  5.0000000e-004
  5.3952045e-003  5.3970455e-003  5.0000000e-004
  5.3970455e-003  5.3988864e-003  5.0000000e-004
  5.3988864e-003  5.4007273e-003  5.0000000e-004
  5.4007273e-003  5.4025682e-003  5.0000000e-004
  5.4025682e-003  5.4044091e-003  5.0000000e-004
  5.4044091e-003  5.4062500e-003  5.0000000e-004
  5.4062500e-003  5.4080909e-003  5.0000000e-004
  5.4080909e-003  5.4099318e-003  5.0000000e-004
  5.4099318e-003  5.4117727e-003  5.0000000e-004
  5.4117727e-003  5.4136136e-003  5.0000000e-004
  5.4136136e-003  5.4154545e-003  5.0000000e-004
  5.4154545e-003  5.4172955e-003  5.0000000e-004
  5.4172955e-003  5.4191364e-003  5.0000000e-004
  5.4191364e-003  5.4209773e-003  5.0000000e-004
  5.4209773e-003  5.4228182e-003  5.0000000e-004
  5.4228182e-003  5.4246591e-003  5.0000000e-004
  5.4246591e-003  5.4265000e-003  5.0000000e-004
  5.4265000e-003  5.4283409e-003  5.0000000e-004
  5.4283409e-003  5.4301818e-003  5.0000000e-004
  5.4301818e-003  5.4320227e-003  5.0000000e-004
  5.4320227e-003  5.4338636e-003  5.0000000e-004
  5.4338636e-003  5.4357045e-003  5.0000000e-004
  5.4357045e-003  5.4375455e-003  5.0000000e-004
  5.4375455e-003  5.4393864e-003  5.0000000e-004
  5.4393864e-003  5.4412273e-003  5.0000000e-004
  5.4412273e-003  5.4430682e-003  5.0000000e-004
  5.4430682e-003  5.4449091e-003  5.0000000e-004
  5.4449091e-003  5.4467500e-003  5.0000000e-004
  5.4467500e-003  5.4485909e-003  5.0000000e-004
  5.4485909e-003  5.4504318e-003  5.0000000e-004
  5.4504318e-003  5.4522727e-003  5.0000000e-004
  5.4522727e-003  5.4541136e-003  5.0000000e-004
  5.4541136e-003  5.4559545e-003  5.0000000e-004
  5.4559545e-003  5.4577955e-003  5.0000000e-004
  5.4577955e-003  5.4596364e-003  5.0000000e-004
  5.4596364e-003  5.4614773e-003  5.0000000e-004
  5.4614773e-003  5.4633182e-003  5.0000000e-004
  5.4633182e-003  5.4651591e-003  5.0000000e-004
  5.4651591e-003  5.4670000e-003  5.0000000e-004
  5.4670000e-003  5.4688409e-003  5.0000000e-004
  5.4688409e-003  5.4706818e-003  5.0000000e-004
  5.4706818e-003  5.4725227e-003  5.0000000e-004
  5.4725227e-003  5.4743636e-003  5.0000000e-004
  5.4743636e-003  5.4762045e-003  5.0000000e-004
  5.4762045e-003  5.4780455e-003  5.0000000e-004
  5.4780455e-003  5.4798864e-003  5.0000000e-004
  5.4798864e-003  5.4817273e-003  5.0000000e-004
  5.4817273e-003  5.4835682e-003  5.0000000e-004
  5.4835682e-003  5.4854091e-003  5.0000000e-004
  5.4854091e-003  5.4872500e-003  5.0000000e-004
  5.4872500e-003  5.4890909e-003  5.0000000e-004
  5.4890909e-003  5.4909318e-003  5.0000000e-004
  5.4909318e-003  5.4927727e-003  5.0000000e-004
  5.4927727e-003  5.4946136e-003  5.0000000e-004
  5.4946136e-003  5.4964545e-003  5.0000000e-004
  5.4964545e-003  5.4982955e-003  5.0000000e-004
  5.4982955e-003  5.5001364e-003  5.0000000e-004
  5.5001364e-003  5.5019773e-003  5.0000000e-004
  5.5019773e-003  5.5038182e-003  5.0000000e-004
  5.5038182e-003  5.5056591e-003  5.0000000e-004
  5.5056591e-003  5.5075000e-003  5.0000000e-004
  5.5075000e-003  5.5093409e-003  5.0000000e-004
  5.5093409e-003  5.5111818e-003  5.0000000e-004
  5.5111818e-003  5.5130227e-003  5.0000000e-004
  5.5130227e-003  5.5148636e-003  5.0000000e-004
  5.5148636e-003  5.5167045e-003  5.0000000e-004
  5.5167045e-003  5.5185455e-003  5.0000000e-004
  5.5185455e-003  5.5203864e-003  5.0000000e-004
  5.5203864e-003  5.5222273e-003  5.0000000e-004
  5.5222273e-003  5.5240682e-003  5.0000000e-004
  5.5240682e-003  5.5259091e-003  5.0000000e-004
  5.5259091e-003  5.5277500e-003  5.0000000e-004
  5.5277500e-003  5.5295909e-003  5.0000000e-004
  5.5295909e-003  5.5314318e-003  5.0000000e-004
  5.5314318e-003  5.5332727e-003  5.0000000e-004
  5.5332727e-003  5.5351136e-003  5.0000000e-004
  5.5351136e-003  5.5369545e-003  5.0000000e-004
  5.5369545e-003  5.5387955e-003  5.0000000e-004
  5.5387955e-003  5.5406364e-003  5.0000000e-004
  5.5406364e-003  5.5424773e-003  5.0000000e-004
  5.5424773e-003  5.5443182e-003  5.0000000e-004
  5.5443182e-003  5.5461591e-003  5.0000000e-004
  5.5461591e-003  5.5480000e-003  5.0000000e-004
  5.5480000e-003  5.5498409e-003  5.0000000e-004
  5.5498409e-003  5.5516818e-003  5.0000000e-004
  5.5516818e-003  5.5535227e-003  5.0000000e-004
  5.5535227e-003  5.5553636e-003  5.0000000e-004
  5.5553636e-003  5.5572045e-003  5.0000000e-004
  5.5572045e-003  5.5590455e-003  5.0000000e-004
  5.5590455e-003  5.5608864e-003  5.0000000e-004
  5.5608864e-003  5.5627273e-003  5.0000000e-004
  5.5627273e-003  5.5645682e-003  5.0000000e-004
  5.5645682e-003  5.5664091e-003  5.0000000e-004
  5.5664091e-003  5.5682500e-003  5.0000000e-004
  5.5682500e-003  5.5700909e-003  5.0000000e-004
  5.5700909e-003  5.5719318e-003  5.0000000e-004
  5.5719318e-003  5.5737727e-003  5.0000000e-004
  5.5737727e-003  5.5756136e-003  5.0000000e-004
  5.5756136e-003  5.5774545e-003  5.0000000e-004
  5.5774545e-003  5.5792955e-003  5.0000000e-004
  5.5792955e-003  5.5811364e-003  5.0000000e-004
  5.5811364e-003  5.5829773e-003  5.0000000e-004
  5.5829773e-003  5.5848182e-003  5.0000000e-004
  5.5848182e-003  5.5866591e-003  5.0000000e-004
  5.5866591e-003  5.5885000e-003  5.0000000e-004
  5.5885000e-003  5.5903409e-003  5.0000000e-004
  5.5903409e-003  5.5921818e-003  5.0000000e-004
  5.5921818e-003  5.5940227e-003  5.0000000e-004
  5.5940227e-003  5.5958636e-003  5.0000000e-004
  5.5958636e-003  5.5977045e-003  5.0000000e-004
  5.5977045e-003  5.5995455e-003  5.0000000e-004
  5.5995455e-003  5.6013864e-003  5.0000000e-004
  5.6013864e-003  5.6032273e-003  5.0000000e-004
  5.6032273e-003  5.6050682e-003  5.0000000e-004
  5.6050682e-003  5.6069091e-003  5.0000000e-004
  5.6069091e-003  5.6087500e-003  5.0000000e-004
  5.6087500e-003  5.6105909e-003  5.0000000e-004
  5.6105909e-003  5.6124318e-003  5.0000000e-004
  5.6124318e-003  5.6142727e-003  5.0000000e-004
  5.6142727e-003  5.6161136e-003  5.0000000e-004
  5.6161136e-003  5.6179545e-003  5.0000000e-004
  5.6179545e-003  5.6197955e-003  5.0000000e-004
  5.6197955e-003  5.6216364e-003  5.0000000e-004
  5.6216364e-003  5.6234773e-003  5.0000000e-004
  5.6234773e-003  5.6253182e-003  5.0000000e-004
  5.6253182e-003  5.6271591e-003  5.0000000e-004
  5.6271591e-003  5.6290000e-003  5.0000000e-004
  5.6290000e-003  5.6308409e-003  5.0000000e-004
  5.6308409e-003  5.6326818e-003  5.0000000e-004
  5.6326818e-003  5.6345227e-003  5.0000000e-004
  5.6345227e-003  5.6363636e-003  5.0000000e-004
  5.6363636e-003  5.6382045e-003  5.0000000e-004
  5.6382045e-003  5.6400455e-003  5.0000000e-004
  5.6400455e-003  5.6418864e-003  5.0000000e-004
  5.6418864e-003  5.6437273e-003  5.0000000e-004
  5.6437273e-003  5.6455682e-003  5.0000000e-004
  5.6455682e-003  5.6474091e-003  5.0000000e-004
  5.6474091e-003  5.6492500e-003  5.0000000e-004
  5.6492500e-003  5.6510909e-003  5.0000000e-004
  5.6510909e-003  5.6529318e-003  5.0000000e-004
  5.6529318e-003  5.6547727e-003  5.0000000e-004
  5.6547727e-003  5.6566136e-003  5.0000000e-004
  5.6566136e-003  5.6584545e-003  5.0000000e-004
  5.6584545e-003  5.6602955e-003  5.0000000e-004
  5.6602955e-003  5.6621364e-003  5.0000000e-004
  5.6621364e-003  5.6639773e-003  5.0000000e-004
  5.6639773e-003  5.6658182e-003  5.0000000e-004
  5.6658182e-003  5.6676591e-003  5.0000000e-004
  5.6676591e-003  5.6695000e-003  5.0000000e-004
  5.6695000e-003  5.6713409e-003  5.0000000e-004
  5.6713409e-003  5.6731818e-003  5.0000000e-004
  5.6731818e-003  5.6750227e-003  5.0000000e-004
  5.6750227e-003  5.6768636e-003  5.0000000e-004
  5.6768636e-003  5.6787045e-003  5.0000000e-004
  5.6787045e-003  5.6805455e-003  5.0000000e-004
  5.6805455e-003  5.6823864e-003  5.0000000e-004
  5.6823864e-003  5.6842273e-003  5.0000000e-004
  5.6842273e-003  5.6860682e-003  5.0000000e-004
  5.6860682e-003  5.6879091e-003  5.0000000e-004
  5.6879091e-003  5.6897500e-003  5.0000000e-004
  5.6897500e-003  5.6915909e-003  5.0000000e-004
  5.6915909e-003  5.6934318e-003  5.0000000e-004
  5.6934318e-003  5.6952727e-003  5.0000000e-004
  5.6952727e-003  5.6971136e-003  5.0000000e-004
  5.6971136e-003  5.6989545e-003  5.0000000e-004
  5.6989545e-003  5.7007955e-003  5.0000000e-004
  5.7007955e-003  5.7026364e-003  5.0000000e-004
  5.7026364e-003  5.7044773e-003  5.0000000e-004
  5.7044773e-003  5.7063182e-003  5.0000000e-004
  5.7063182e-003  5.7081591e-003  5.0000000e-004
  5.7081591e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
  5.7100000e-003  5.7100000e-003  5.0000000e-004
